pickup_longitude pickup_latitude dropoff_longitude dropoff_latitude passenger_count
-74.00281 40.76053 -73.97492 40.79276 2
-73.9818 40.77863 -73.97152 40.79467 1
-73.9929 40.75822 -73.9932 40.74893 1
-73.9735 40.79245 -73.98236 40.77217 1
-73.94585 40.77768 -73.95439 40.76609 1
-73.94621 40.7771 -74.00765 40.708 3
-73.97913 40.74725 -74.01132 40.70167 1
-73.99364 40.74721 -73.99841 40.74204 2
-73.97859 40.74078 -74.00533 40.72808 1
-73.99739 40.7466 -74.00542 40.75107 1
-73.99569 40.75933 -73.97425 40.7506 1
-73.98032 40.7221 -73.99162 40.74965 1
-73.9827 40.76731 -73.99613 40.76833 1
-73.95113 40.78574 -73.97732 40.75885 1
-73.96159 40.76843 -73.97858 40.76173 1
-73.99179 40.73146 -73.99508 40.73971 1
-74.00722 40.71582 -73.9893 40.74766 1
-73.99934 40.7336 -74.00475 40.71599 1
-73.95336 40.78269 -73.97263 40.79108 2
-73.99387 40.74647 -73.99442 40.732 1
-73.95132 40.82542 -73.97301 40.78247 1
-73.95833 40.77454 -73.98952 40.77203 1
-73.98842 40.74318 -73.98613 40.73775 1
-73.99822 40.75069 -73.98939 40.74231 2
-73.97778 40.77929 -73.98767 40.7632 1
-73.9882 40.77457 -73.99958 40.7547 1
-73.94342 40.753 -73.95199 40.78629 2
-73.97103 40.76212 -73.98592 40.77284 1
-73.97531 40.7876 -73.95885 40.77771 1
-73.98528 40.76326 -73.97375 40.76238 1
-73.97252 40.754 -73.96661 40.75311 1
-73.98636 40.75607 -73.97704 40.75737 1
-73.99242 40.73053 -74.01123 40.71342 1
-73.99081 40.75531 -73.99055 40.75278 1
-73.9739 40.75574 -74.00474 40.74161 1
-73.97776 40.75265 -73.98696 40.75835 3
-73.98593 40.76252 -73.97113 40.76393 1
-73.99947 40.73953 -73.99422 40.7511 1
-74.00574 40.72546 -74.00671 40.72032 1
-73.98807 40.74364 -73.97592 40.7544 1
-73.9738 40.75767 -74.01268 40.70175 1
-73.98135 40.74424 -73.97561 40.74971 1
-73.97913 40.76494 -73.97021 40.75944 2
-73.99411 40.74135 -73.97478 40.75743 1
-73.9771 40.72641 -73.98882 40.73403 2
-73.95672 40.78069 -73.9577 40.77031 1
-73.96605 40.76205 -73.96423 40.75656 1
-73.95744 40.7743 -73.97952 40.78182 1
-73.98179 40.7804 -73.97412 40.79148 1
-73.957 40.7715 -73.96777 40.76281 2
-73.97912 40.77188 -73.97901 40.78194 1
-74.00761 40.7259 -74.00334 40.72401 1
-73.99408 40.75986 -73.9884 40.76008 3
-73.98816 40.73186 -73.98698 40.73929 1
-73.95016 40.77203 -73.95804 40.76877 1
-73.99313 40.69288 -73.94092 40.70755 1
-73.86286 40.76899 -73.98634 40.75804 1
-73.97532 40.77464 -73.97532 40.77464 1
-73.9722 40.75716 -73.97186 40.75032 1
-73.98366 40.78038 -73.98819 40.76965 1
-73.99241 40.75499 -73.98893 40.74243 1
-73.97975 40.75885 -73.98615 40.75689 1
-73.97552 40.71886 -73.98551 40.71791 2
-73.98011 40.75453 -73.98083 40.77318 1
-73.98663 40.73396 -73.97417 40.75133 1
-73.98331 40.78153 -73.97021 40.75861 1
-73.98262 40.7395 -73.97417 40.7312 1
-73.94463 40.77929 -73.95807 40.7814 1
-73.96729 40.7935 -73.95671 40.78364 1
-73.82819 40.72874 -73.84429 40.72259 1
-73.99009 40.7563 -73.96762 40.7687 1
-73.95664 40.78399 -73.97265 40.78605 1
-73.98295 40.76215 -73.97086 40.7613 1
-73.98859 40.77787 -73.98215 40.7701 2
-73.87241 40.77438 -73.87243 40.77439 1
-73.99118 40.74985 -73.98826 40.73794 1
-73.95614 40.78146 -73.95256 40.78935 2
-73.98795 40.75451 -74.0055 40.75093 1
-73.99062 40.73504 -73.9819 40.7285 1
-73.9498 40.77233 -73.9809 40.7581 1
-74.00042 40.74269 -74.00696 40.74253 1
-73.96242 40.76337 -73.97365 40.7512 1
-73.99751 40.72115 -73.99316 40.73011 1
-74.00976 40.71494 -74.01705 40.70578 1
-73.94749 40.78025 -73.9653 40.7717 1
-73.9908 40.74554 -73.98192 40.75177 1
-73.99129 40.73247 -73.97506 40.74156 1
-73.96787 40.76859 -73.96322 40.77473 2
-73.98188 40.74654 -73.98892 40.7368 1
-73.99201 40.75488 -73.99525 40.76955 1
-73.98978 40.75644 -73.98375 40.7583 1
-73.95413 40.78272 -73.96371 40.77518 1
-73.95394 40.77118 -73.97863 40.75041 1
-74.00244 40.7335 -74.00056 40.72632 1
-73.95216 40.76902 -73.94862 40.77388 1
-73.98294 40.75101 -74.00229 40.71888 1
-73.96664 40.8041 -73.99444 40.76091 1
-73.98824 40.73701 -73.97732 40.7387 1
-73.98972 40.77279 -73.97756 40.77897 1
-73.94364 40.7778 -73.96505 40.75257 1
-73.95236 40.77297 -73.9599 40.77931 2
-73.99602 40.72639 -73.99927 40.72018 1
-73.97804 40.7551 -73.97355 40.76071 1
-73.991 40.74954 -73.95991 40.76861 1
-73.98854 40.75877 -74.00114 40.75719 2
-73.9866 40.73415 -73.97611 40.74849 1
-73.98112 40.73805 -74.00509 40.74171 1
-73.993 40.7526 -74.00166 40.75643 2
-73.98589 40.7578 -74.00036 40.75754 1
-74.0112 40.72884 -74.01104 40.71616 1
-73.95726 40.76598 -73.95349 40.77848 1
-73.96138 40.77098 -73.96458 40.7668 2
-73.99123 40.73311 -73.99192 40.73112 1
-73.98949 40.74 -74.00677 40.72659 1
-73.97906 40.7405 -73.98936 40.73974 2
-73.94519 40.78671 -73.98886 40.72276 1
-73.98605 40.75688 -74.00021 40.75857 1
-74.00447 40.75197 -73.9941 40.74704 2
-73.97897 40.77219 -73.98557 40.75043 1
-73.98694 40.74535 -73.99432 40.74023 1
-73.97243 40.74626 -73.96823 40.75225 1
-73.98006 40.74892 -74.00054 40.72115 1
-73.90441 40.74174 -73.91496 40.75223 1
-73.97655 40.76535 -73.97739 40.75811 1
-74.0074 40.71814 -73.99158 40.75536 1
-73.95979 40.76273 -73.9937 40.74987 2
-73.99434 40.73145 -73.97906 40.75017 1
-73.95552 40.76445 -73.97041 40.75645 1
-73.96106 40.7568 -74.01155 40.70226 1
-73.95035 40.77156 -73.96818 40.76241 1
-73.95285 40.78632 -73.95775 40.77965 1
-73.98401 40.75465 -73.98208 40.76195 1
-73.97842 40.78556 -73.98116 40.77436 2
-73.98493 40.73639 -73.9757 40.75209 1
-73.95033 40.77568 -73.98229 40.77531 1
-73.95219 40.77309 -73.97087 40.75777 3
-73.97852 40.74809 -73.97452 40.75882 1
-74.00426 40.70722 -74.00426 40.70722 1
-74.00832 40.73562 -74.00851 40.72599 1
-73.95863 40.76821 -73.96405 40.7707 1
-73.95306 40.78018 -73.95054 40.79245 1
-74.00703 40.72969 -73.97872 40.745 1
-73.95444 40.80586 -73.97496 40.7828 1
-73.97819 40.7836 -73.99046 40.75631 1
-73.96271 40.79957 -73.97235 40.79388 1
-74.00054 40.72736 -74.00349 40.72049 1
-73.96116 40.77473 -73.97041 40.7621 1
-73.96941 40.75341 -73.9803 40.77312 1
-73.97681 40.75602 -73.97446 40.76171 1
-73.99083 40.75022 -73.97987 40.75304 1
-73.99162 40.75544 -74.00098 40.7577 1
-73.95687 40.77505 -73.9457 40.77317 1
-73.98611 40.75982 -73.99471 40.75047 1
-73.97401 40.784 -73.98208 40.78307 1
-73.97339 40.75529 -73.98387 40.76057 1
-73.98174 40.73695 -73.97683 40.75763 1
-73.98566 40.75977 -74.00069 40.75825 2
-73.99846 40.74538 -73.98141 40.73806 1
-74.01758 40.70809 -74.01083 40.72147 1
-73.9911 40.75108 -73.97277 40.75327 2
-73.98218 40.7279 -73.97525 40.75526 2
-73.95341 40.77946 -73.95309 40.79169 1
-73.97244 40.76237 -73.96799 40.76259 1
-74.00938 40.71762 -74.00198 40.71524 1
-73.96206 40.76787 -73.95975 40.77539 1
-73.96346 40.77007 -73.939 40.80497 1
-73.973 40.74876 -73.99327 40.73587 1
-73.95816 40.78461 -73.97633 40.76395 1
-74.00701 40.74374 -73.99563 40.75479 1
-73.98293 40.73901 -73.98731 40.75055 1
-74.00101 40.74176 -73.99838 40.75544 1
-74.00859 40.73403 -74.01251 40.71695 1
-73.96736 40.78815 -73.97546 40.78941 1
-74.00138 40.7414 -73.98928 40.73885 1
-73.98083 40.78482 -73.95325 40.78839 1
-74.00495 40.72327 -73.9832 40.73168 1
-73.97831 40.75235 -73.99801 40.7607 1
-73.96602 40.76252 -73.95816 40.76697 1
-74.01551 40.71614 -74.00666 40.72287 1
-73.99183 40.73109 -74.00805 40.73554 1
-73.99362 40.74989 -73.99183 40.73142 1
-73.97547 40.73313 -73.96792 40.75732 1
-73.98119 40.78191 -73.99009 40.73788 1
-73.96017 40.76224 -73.96085 40.77411 1
-73.98537 40.72768 -73.96685 40.76023 1
-73.98897 40.76923 -73.98621 40.77211 1
-73.99998 40.74347 -73.99117 40.73957 1
-73.9596 40.76262 -73.9718 40.74986 1
-73.96262 40.7752 -73.97836 40.75771 1
-73.99313 40.72291 -73.98489 40.72135 1
-73.97292 40.75225 -73.97552 40.75767 2
-73.98814 40.72372 -73.99396 40.73512 1
-73.98201 40.74341 -73.97903 40.71986 1
-73.98965 40.72973 -73.98576 40.73503 1
-73.97245 40.754 -73.98627 40.75498 2
-73.97809 40.7641 -73.98465 40.74813 3
-73.97058 40.78828 -73.96643 40.80659 1
-73.94812 40.78283 -73.95587 40.77969 1
-74.00735 40.71564 -74.00698 40.73481 1
-73.99029 40.73169 -73.98878 40.73402 1
-73.98734 40.72447 -73.98893 40.73402 1
-73.97045 40.75651 -73.97045 40.75651 1
-73.98463 40.76492 -73.95812 40.76491 1
-73.98151 40.7686 -73.97388 40.7637 1
-73.98367 40.7379 -73.97716 40.7523 1
-73.96989 40.78965 -73.9848 40.76942 2
-74.01041 40.72929 -74.00676 40.74893 2
-73.99161 40.72692 -73.98171 40.73808 1
-73.94547 40.80803 -73.9381 40.80073 1
-74.00626 40.73354 -74.00798 40.71718 1
-73.99764 40.73615 -74.00823 40.74874 1
-73.97675 40.75692 -73.97736 40.76133 1
-74.00525 40.72556 -73.99968 40.72193 2
-73.9743 40.76094 -73.99027 40.76653 1
-73.95572 40.77919 -73.97675 40.75909 1
-73.98764 40.72431 -73.97682 40.72487 2
-73.97195 40.79722 -73.98634 40.77735 1
-74.00343 40.72714 -73.99497 40.73982 1
-73.96603 40.78996 -73.95821 40.78447 1
-73.94617 40.77317 -73.978 40.76477 3
-73.95515 40.78756 -73.96379 40.76805 1
-73.9435 40.7849 -73.95255 40.76892 1
-73.99704 40.73729 -73.98381 40.73513 1
-73.99699 40.72251 -74.00768 40.71542 1
-73.99373 40.74625 -73.98638 40.74002 1
-73.94326 40.79627 -73.93294 40.79585 1
-73.97527 40.79259 -73.98125 40.78124 3
-73.95882 40.77504 -73.96626 40.76479 1
-73.96026 40.78157 -73.97543 40.78207 1
-73.98466 40.77021 -73.97638 40.77804 1
-73.96268 40.77282 -73.96958 40.76313 1
-74.00133 40.7523 -73.99485 40.75005 2
-74.01488 40.71681 -74.00528 40.72166 1
-73.96614 40.76546 -73.96116 40.7669 1
-73.96612 40.76539 -73.97074 40.75912 1
-73.99014 40.71937 -73.98246 40.73371 1
-73.99217 40.71223 -73.98852 40.71853 1
-73.97968 40.76372 -73.99093 40.75067 1
-73.96139 40.76584 -73.97996 40.78105 1
-73.97336 40.76366 -73.96357 40.77698 1
-73.96447 40.76442 -73.97415 40.77865 2
-73.98093 40.75459 -73.98685 40.74277 1
-73.95348 40.76724 -73.97196 40.75595 1
-73.97189 40.79692 -73.97429 40.7958 1
-73.9479 40.78302 -73.95566 40.77959 2
-73.99701 40.7313 -74.00737 40.72519 1
-74.00197 40.72829 -74.00202 40.71515 1
-74.01579 40.70491 -74.00691 40.75138 1
-73.94823 40.78262 -73.95729 40.77018 1
-73.97834 40.7455 -73.97154 40.75468 1
-73.95284 40.8107 -73.95235 40.80646 1
-74.00663 40.73305 -74.01256 40.71693 1
-73.97324 40.74342 -73.97444 40.7534 1
-73.96822 40.75106 -73.96334 40.75787 1
-73.96387 40.77132 -73.94955 40.77356 1
-73.9836 40.76572 -73.96842 40.76779 1
-73.96408 40.7737 -73.98869 40.75319 1
-73.99094 40.73962 -74.01111 40.71487 1
-73.95698 40.76627 -73.9504 40.77544 1
-73.9768 40.75598 -73.9747 40.76334 1
-73.96861 40.78636 -73.96958 40.76285 1
-73.99582 40.7388 -73.98907 40.74826 1
-73.98923 40.76273 -73.97343 40.78983 1
-73.98345 40.75006 -73.9598 40.7728 1
-73.94995 40.7738 -73.9698 40.76772 1
-73.97474 40.75314 -73.98367 40.74096 1
-74.0033 40.72874 -73.99144 40.72718 1
-74.01241 40.70684 -74.01508 40.71562 1
-73.98253 40.74576 -73.98832 40.74697 1
-73.99082 40.73443 -73.98661 40.72656 1
-73.99468 40.75053 -73.97836 40.75199 1
-73.92997 40.76189 -73.91859 40.75945 3
-73.96963 40.76892 -73.99501 40.7636 1
-74.0103 40.71909 -74.00875 40.73346 1
-73.98436 40.73329 -73.98145 40.7497 3
-73.97292 40.74468 -73.97105 40.75392 1
-74.00785 40.73169 -73.9976 40.73 1
-73.95181 40.79057 -73.94587 40.78548 1
-73.96376 40.76521 -73.94935 40.78494 1
-73.96162 40.80115 -73.95672 40.80278 1
-73.99024 40.75603 -73.9724 40.76231 1
-73.98705 40.73329 -73.98425 40.74309 1
-74.00579 40.74023 -73.97852 40.75333 1
-74.00069 40.72739 -74.00761 40.7323 2
-73.98018 40.74484 -73.97627 40.74815 2
-73.98164 40.76749 -73.97329 40.76277 1
-73.95675 40.77409 -73.96979 40.76309 1
-73.96252 40.75904 -74.00722 40.70542 1
-73.98403 40.74316 -73.99217 40.7377 1
-73.96282 40.77512 -73.97305 40.75864 3
-73.98558 40.76839 -73.99612 40.76831 1
-73.99031 40.73515 -73.97868 40.75843 1
-73.9877 40.73827 -73.98417 40.74726 1
-73.96815 40.80046 -73.97931 40.76684 1
-73.97755 40.73416 -73.97829 40.74496 2
-73.99772 40.73621 -74.00645 40.73885 1
-73.97733 40.7326 -73.95389 40.78706 2
-73.99175 40.73111 -73.99655 40.72559 1
-73.98186 40.76859 -73.99222 40.75249 1
-73.99571 40.73887 -73.99323 40.74991 1
-73.98451 40.74299 -74.00746 40.70729 1
-74.00106 40.72549 -73.98866 40.74842 1
-73.97633 40.75158 -73.97513 40.76172 1
-73.95256 40.77251 -73.94572 40.78187 1
-73.99948 40.73865 -73.9995 40.73853 1
-73.9668 40.75724 -73.97524 40.7565 1
-73.96957 40.76603 -73.97366 40.76261 1
-73.98543 40.74632 -74.00167 40.75573 1
-73.98676 40.75884 -74.0007 40.7584 1
-73.95877 40.77819 -73.98423 40.77009 1
-73.95399 40.78714 -73.95136 40.78422 1
-73.96156 40.75765 -73.96016 40.76463 1
-73.98518 40.75543 -73.99815 40.76411 1
-73.9822 40.73178 -73.97667 40.73927 1
-73.97166 40.78233 -73.97578 40.76071 1
-73.99329 40.74755 -73.98893 40.7373 2
-73.95649 40.77533 -73.95719 40.77057 1
-73.96214 40.77317 -73.9538 40.77872 1
-73.9878 40.72412 -73.99046 40.73877 1
-73.97858 40.74501 -73.97619 40.74832 2
-73.9902 40.74068 -73.99423 40.73539 1
-73.98711 40.74205 -73.98428 40.74924 1
-73.95276 40.78328 -73.96311 40.77709 1
-73.98653 40.76679 -74.01009 40.72093 1
-74.01386 40.7143 -73.99498 40.75004 1
-73.99594 40.73296 -73.98975 40.7295 1
-73.98467 40.76181 -73.97766 40.75267 3
-73.96611 40.75558 -73.95796 40.76523 1
-73.98544 40.73572 -73.97805 40.74618 1
-73.96841 40.76161 -73.94341 40.77682 1
-73.98669 40.75124 -73.98367 40.76025 1
-73.99003 40.75629 -73.98013 40.75647 2
-73.97762 40.75371 -73.98734 40.74945 1
-73.97699 40.74347 -73.99342 40.72752 1
-73.95901 40.78348 -73.98041 40.78348 1
-73.98243 40.77444 -73.97855 40.78498 1
-73.99166 40.72657 -73.9868 40.74056 1
-73.98183 40.77614 -73.97649 40.78564 1
-73.97264 40.74373 -73.95412 40.76405 2
-73.95739 40.76572 -73.97282 40.7553 1
-73.98158 40.77873 -73.97653 40.78582 1
-73.94101 40.79271 -73.94342 40.78768 1
-73.9904 40.75615 -73.98608 40.77089 1
-73.95777 40.77699 -73.97899 40.76196 1
-73.95494 40.7655 -73.96397 40.76804 1
-73.98037 40.74253 -74.01142 40.70179 1
-73.97879 40.77755 -73.98132 40.78354 1
-73.99294 40.75708 -73.97033 40.76784 1
-73.98961 40.70995 -73.96402 40.77362 1
-74.01281 40.70435 -74.01617 40.71044 1
-73.97575 40.75972 -73.97475 40.75508 1
-73.99849 40.76081 -73.99084 40.73986 1
-73.96918 40.75698 -73.96219 40.76493 1
-73.99062 40.72971 -73.99641 40.7237 1
-74.00581 40.7175 -74.00681 40.73037 1
-73.98228 40.77684 -73.96161 40.75665 1
-74.01434 40.71372 -74.00932 40.70242 1
-73.98006 40.75493 -73.9931 40.74116 1
-73.95934 40.77447 -73.94707 40.77908 1
-73.99786 40.73609 -74.00562 40.72028 3
-73.95094 40.78286 -73.93954 40.79852 1
-73.98343 40.77105 -74.00511 40.74095 2
-73.9345 40.76239 -73.9345 40.76239 2
-74.01615 40.70481 -74.0134 40.71364 2
-73.97564 40.75737 -73.97346 40.74795 1
-73.94524 40.77413 -73.9507 40.77089 3
-73.99009 40.71944 -73.9693 40.75772 1
-73.98994 40.74107 -73.99575 40.73074 1
-73.99048 40.7407 -73.98537 40.75324 1
-73.97209 40.7458 -73.97749 40.75759 1
-73.97591 40.74459 -73.99142 40.73903 1
-73.97179 40.78637 -73.98209 40.75166 2
-73.98961 40.76265 -73.97768 40.75364 2
-73.97863 40.75733 -73.98847 40.75002 1
-73.98727 40.73576 -73.97202 40.75977 1
-73.97168 40.7864 -73.96329 40.77426 1
-73.98097 40.7678 -73.9566 40.77979 1
-74.01361 40.70925 -74.01022 40.72142 1
-74.01194 40.7136 -74.012 40.7136 1
-73.95472 40.77781 -73.97804 40.7566 1
-73.95489 40.78006 -73.9747 40.75204 3
-73.96189 40.75582 -73.97895 40.74568 3
-73.94624 40.77726 -73.97475 40.78301 1
-73.95717 40.78015 -73.97749 40.78102 1
-73.99323 40.74566 -73.99632 40.73214 2
-73.94316 40.7776 -73.96174 40.77275 2
-74.00582 40.73618 -73.98666 40.73683 1
-73.98441 40.74579 -73.97831 40.75238 2
-73.98048 40.77049 -73.97017 40.78577 2
-73.98533 40.7269 -74.00512 40.72714 1
-73.98232 40.74534 -73.97572 40.74146 1
-73.98342 40.75093 -73.97483 40.75923 1
-73.98862 40.77412 -73.97497 40.79271 1
-73.97034 40.75643 -73.95538 40.76495 1
-73.99485 40.7502 -73.9755 40.76441 1
-73.97426 40.76213 -73.96336 40.76091 1
-74.0031 40.74416 -74.00854 40.73126 1
-74.01768 40.70815 -74.00752 40.7147 1
-73.98049 40.74844 -73.98546 40.74166 1
-73.97323 40.75269 -73.9548 40.76554 1
-73.96332 40.76614 -73.97502 40.75637 1
-73.96673 40.79367 -73.96516 40.79114 1
-74.00848 40.73279 -74.00365 40.70753 1
-73.97913 40.78478 -73.9616 40.78044 1
-73.99415 40.74339 -73.9743 40.75082 1
-73.99136 40.74988 -74.00303 40.75615 1
-73.9814 40.76777 -73.9765 40.76585 1
-73.9847 40.7395 -73.99311 40.75293 1
-73.96113 40.76516 -73.99352 40.74149 1
-73.98984 40.7565 -73.96837 40.76225 1
-73.95595 40.76746 -74.01108 40.70199 1
-73.9597 40.76289 -73.97885 40.76679 1
-73.95725 40.77037 -73.95377 40.77907 1
-73.97404 40.75605 -73.96577 40.75861 1
-73.99223 40.73086 -73.99626 40.72574 2
-73.96603 40.76505 -73.96582 40.76824 1
-73.96442 40.77599 -73.97612 40.76008 1
-73.97295 40.75201 -73.9697 40.75557 1
-73.99973 40.7384 -74.00607 40.73511 1
-73.98486 40.74524 -73.98356 40.76215 1
-73.98135 40.74443 -74.01358 40.71551 2
-73.95104 40.77871 -73.95013 40.77369 1
-73.97264 40.75542 -73.97235 40.74978 1
-73.99722 40.72429 -74.00353 40.73628 1
-73.98365 40.78118 -73.99038 40.77219 1
-73.99874 40.74469 -73.99396 40.75141 1
-73.97399 40.79403 -73.9686 40.79658 1
-73.95095 40.77909 -73.95496 40.77315 1
-73.98745 40.7687 -73.96947 40.76039 1
-73.99944 40.74389 -73.97798 40.74884 1
-73.99377 40.75637 -74.00243 40.7501 2
-73.96391 40.7654 -73.9612 40.76891 1
-73.9953 40.74956 -73.98509 40.75664 1
-73.95665 40.76683 -73.95008 40.77583 2
-73.98291 40.76694 -73.98057 40.75393 1
-73.97906 40.74048 -73.99067 40.74544 2
-73.99414 40.74181 -73.9838 40.76516 1
-73.9539 40.7789 -73.97667 40.78834 1
-73.95747 40.77439 -73.99164 40.7493 1
-74.00372 40.73006 -74.0011 40.72165 1
-73.99245 40.72433 -73.98092 40.75065 1
-73.97275 40.74292 -73.97275 40.74292 1
-73.96304 40.76651 -73.97341 40.75674 1
-73.96269 40.76987 -73.97577 40.75158 1
-73.98112 40.74724 -73.97998 40.76089 2
-73.96518 40.76588 -73.95576 40.76594 1
-73.98302 40.74796 -73.97453 40.75505 1
-73.97581 40.76055 -73.97581 40.76056 1
-73.97918 40.78687 -73.97998 40.77631 1
-73.96673 40.75762 -73.98513 40.74756 1
-73.9882 40.77684 -73.96402 40.76419 2
-73.97712 40.74944 -73.99096 40.75611 1
-73.94803 40.77893 -73.93887 40.805 1
-73.99122 40.75539 -73.96816 40.76046 2
-73.98245 40.76175 -73.99165 40.74947 1
-73.97911 40.75444 -73.96073 40.77914 3
-73.97824 40.74808 -73.98524 40.73589 2
-73.99007 40.73341 -73.98903 40.74839 1
-73.94897 40.78865 -73.95639 40.78407 1
-73.98669 40.76207 -73.98907 40.76938 2
-73.95409 40.77048 -73.95026 40.77736 1
-73.96641 40.7947 -73.95473 40.77917 1
-73.96826 40.76533 -73.98611 40.77217 1
-73.99218 40.74907 -73.9765 40.73602 1
-73.87273 40.77414 -73.89073 40.76078 1
-73.96556 40.76591 -73.97276 40.76293 1
-74.00272 40.73955 -73.99731 40.74712 1
-73.98518 40.75784 -73.9897 40.7697 2
-73.86358 40.76973 -73.86734 40.76872 1
-73.98892 40.74118 -73.97698 40.73906 1
-73.99062 40.77031 -73.9795 40.78154 1
-73.99631 40.76326 -73.98387 40.76443 1
-73.96686 40.78873 -73.97573 40.77663 1
-74.00803 40.70819 -74.00842 40.71432 1
-74.00876 40.71371 -73.98759 40.73839 1
-74.01274 40.70227 -74.00732 40.75158 1
-73.98694 40.7509 -73.97332 40.74869 2
-73.96442 40.75623 -73.95551 40.76395 1
-74.00592 40.73591 -73.9955 40.74497 1
-73.97504 40.75619 -73.97002 40.7625 1
-73.95515 40.77694 -73.95131 40.78523 2
-73.95301 40.77191 -73.95287 40.7793 2
-73.98952 40.7589 -73.99599 40.76838 1
-73.96459 40.75947 -74.00301 40.70628 1
-73.95586 40.78781 -73.96118 40.78044 1
-73.98954 40.75773 -73.96886 40.76742 2
-73.97321 40.74414 -73.97362 40.75615 1
-73.98721 40.72921 -74.00491 40.71526 1
-73.80193 40.72743 -73.78973 40.73051 1
-73.95924 40.77723 -73.9559 40.78477 1
-74.00636 40.73299 -74.00577 40.72732 3
-73.975 40.75294 -73.96023 40.76207 1
-73.98861 40.75541 -73.98032 40.74546 1
-73.98241 40.76862 -73.97602 40.7644 1
-73.95896 40.77214 -73.95387 40.78467 1
-73.96722 40.80373 -73.97405 40.79171 1
-73.99058 40.75587 -73.99472 40.75039 2
-73.98734 40.7219 -74.00076 40.71869 1
-73.98308 40.76627 -73.9588 40.78339 1
-73.99309 40.75769 -74.00219 40.74529 1
-73.98666 40.76146 -73.97977 40.75477 1
-73.96072 40.78099 -73.97462 40.76173 1
-73.96687 40.80422 -73.97263 40.79316 2
-73.97974 40.73275 -73.97841 40.7583 1
-73.98308 40.73052 -74.00697 40.71343 1
-73.95272 40.77211 -73.97195 40.78188 3
-73.93941 40.80502 -73.93941 40.80502 1
-73.9915 40.74998 -73.98579 40.74228 1
-73.98808 40.73212 -73.99216 40.72542 1
-73.9788 40.74075 -74.00455 40.72856 1
-73.98222 40.74012 -73.97403 40.75139 1
-73.97482 40.7421 -73.98196 40.75812 1
-74.00771 40.70482 -74.01097 40.7216 1
-73.97296 40.74392 -73.96954 40.74901 1
-73.99159 40.74982 -73.99311 40.74348 1
-73.97723 40.764 -73.9819 40.77954 3
-73.95504 40.8049 -73.95701 40.77171 1
-73.98922 40.75795 -73.99126 40.75043 2
-73.98872 40.75444 -74.01364 40.71493 1
-74.01186 40.71414 -74.00966 40.72409 1
-73.95805 40.78057 -73.97823 40.77213 3
-73.99803 40.74067 -74.00635 40.72876 1
-73.99028 40.7561 -73.9726 40.76408 1
-73.98647 40.73017 -73.87313 40.77417 2
-73.97049 40.76235 -73.96365 40.77094 2
-74.00789 40.731 -73.99472 40.73034 1
-73.97244 40.75866 -74.01413 40.71379 1
-73.97704 40.7434 -73.98975 40.72589 1
-73.97206 40.75467 -73.95591 40.76458 1
-73.96061 40.77553 -73.97185 40.7597 1
-74.00404 40.75299 -73.97794 40.75074 2
-74.01702 40.70913 -74.00616 40.70679 1
-73.97694 40.76481 -73.97197 40.75699 1
-73.95991 40.77357 -73.9838 40.75477 1
-73.99384 40.74586 -74.00346 40.75379 1
-73.98309 40.74465 -73.99179 40.75329 1
-73.99107 40.75531 -73.97936 40.75765 2
-73.95132 40.77887 -73.96034 40.77308 1
-73.95486 40.77755 -73.9523 40.7898 1
-73.95062 40.82126 -73.95833 40.80307 1
-73.97309 40.76395 -73.99108 40.74916 1
-74.00429 40.73808 -73.98989 40.744 1
-73.9505 40.77968 -73.953 40.77232 1
-73.97408 40.76231 -73.97494 40.75561 1
-73.96184 40.77082 -73.96856 40.76114 1
-73.98342 40.76683 -73.98988 40.7697 2
-74.01433 40.7169 -74.00708 40.71602 2
-73.98761 40.77527 -73.97894 40.76495 1
-73.95919 40.77153 -73.97134 40.76005 2
-73.99136 40.75033 -73.98179 40.7587 1
-73.98153 40.78374 -73.98494 40.76013 1
-73.96831 40.75894 -73.95081 40.783 1
-73.98306 40.73903 -73.98773 40.75031 1
-73.97758 40.77426 -73.97909 40.75595 1
-73.98394 40.74626 -73.99782 40.72433 2
-74.00449 40.72177 -73.98699 40.73967 1
